대학ID,학년도,모집단위,전형명,전형유형,모집인원,지원자수
2,2024,전기공학과,학생부종합(지역인재),학생부종합,5,17
2,2024,전기공학과,학생부교과(저소득층),학생부교과,1,4
2,2024,전기공학과,학생부종합(농어촌학생),학생부종합,2,8
2,2024,기계의용공학과,학생부교과(일반전형),학생부교과,12,51
2,2024,기계의용공학과,학생부교과(지역인재),학생부교과,15,64
2,2024,기계의용공학과,학생부종합(미래인재),학생부종합,7,50
2,2024,기계의용공학과,학생부교과(저소득층),학생부교과,3,13
2,2024,기계의용공학과,학생부종합(농어촌학생),학생부종합,3,13
2,2024,건축공학과,학생부교과(일반전형),학생부교과,20,125
2,2024,건축공학과,학생부교과(지역인재),학생부교과,11,42
2,2024,건축공학과,학생부종합(미래인재),학생부종합,17,91
2,2024,건축공학과,학생부교과(저소득층),학생부교과,1,4
2,2024,환경공학과,학생부교과(일반전형),학생부교과,28,180
2,2024,환경공학과,학생부교과(지역인재),학생부교과,12,39
2,2024,환경공학과,학생부종합(미래인재),학생부종합,16,122
2,2024,환경공학과,학생부종합(지역인재),학생부종합,15,101
2,2024,생명과학과,학생부종합(미래인재),학생부종합,14,176
2,2024,생명과학과,학생부교과(저소득층),학생부교과,2,6
2,2024,생명과학과,학생부종합(농어촌학생),학생부종합,2,7
2,2024,화학과,학생부교과(일반전형),학생부교과,11,63
2,2024,화학과,학생부교과(지역인재),학생부교과,8,44
2,2024,화학과,학생부종합(미래인재),학생부종합,8,58
2,2024,화학과,학생부종합(지역인재),학생부종합,6,21
2,2024,물리학과,학생부교과(일반전형),학생부교과,14,96
2,2024,물리학과,학생부교과(지역인재),학생부교과,5,32
2,2024,물리학과,학생부종합(미래인재),학생부종합,6,17
2,2024,물리학과,학생부종합(지역인재),학생부종합,11,33
2,2024,물리학과,학생부교과(저소득층),학생부교과,3,10
2,2024,수학과,학생부교과(일반전형),학생부교과,9,30
2,2024,수학과,학생부종합(미래인재),학생부종합,5,35
2,2024,수학과,학생부종합(지역인재),학생부종합,3,15
2,2024,수학과,학생부종합(농어촌학생),학생부종합,3,8
2,2024,동물산업융합학과,학생부교과(일반전형),학생부교과,15,57
2,2024,동물산업융합학과,학생부교과(지역인재),학생부교과,14,86
2,2024,동물산업융합학과,학생부종합(미래인재),학생부종합,20,165
2,2024,동물산업융합학과,학생부종합(지역인재),학생부종합,9,48
2,2024,동물산업융합학과,학생부교과(저소득층),학생부교과,4,14
2,2024,동물산업융합학과,학생부종합(농어촌학생),학생부종합,1,4
2,2024,산림과학부,학생부교과(일반전형),학생부교과,26,83
2,2024,산림과학부,학생부교과(지역인재),학생부교과,5,26
2,2024,산림과학부,학생부종합(미래인재),학생부종합,14,79
2,2024,산림과학부,학생부종합(지역인재),학생부종합,9,53
2,2024,산림과학부,학생부교과(저소득층),학생부교과,4,19
2,2024,산림과학부,학생부종합(농어촌학생),학생부종합,3,10
2,2024,스마트농산업학과,학생부교과(일반전형),학생부교과,11,50
2,2024,스마트농산업학과,학생부교과(지역인재),학생부교과,8,35
2,2024,스마트농산업학과,학생부종합(미래인재),학생부종합,9,49
2,2024,스마트농산업학과,학생부종합(지역인재),학생부종합,10,70
2,2024,스마트농산업학과,학생부교과(저소득층),학생부교과,3,16
2,2024,스마트농산업학과,학생부종합(농어촌학생),학생부종합,1,2
2,2024,약학과,학생부교과(일반전형),학생부교과,8,118
2,2024,약학과,학생부교과(지역인재),학생부교과,9,82
2,2024,약학과,학생부종합(미래인재),학생부종합,14,284
2,2024,약학과,학생부종합(지역인재),학생부종합,11,102
2,2024,간호학과,학생부교과(일반전형),학생부교과,19,90
2,2024,간호학과,학생부종합(미래인재),학생부종합,13,162
2,2024,간호학과,학생부종합(지역인재),학생부종합,8,53
2,2024,간호학과,학생부교과(저소득층),학생부교과,1,9
2,2024,의예과,학생부교과(일반전형),학생부교과,15,208
2,2024,의예과,학생부교과(지역인재),학생부교과,6,99
2,2024,의예과,학생부종합(미래인재),학생부종합,8,176
2,2024,의예과,학생부종합(지역인재),학생부종합,5,53
2,2024,수의예과,학생부교과(일반전형),학생부교과,15,160
2,2024,수의예과,학생부교과(지역인재),학생부교과,9,73
2,2024,수의예과,학생부종합(미래인재),학생부종합,14,144
2,2024,수의예과,학생부종합(지역인재),학생부종합,8,107
2,2024,국어교육과,학생부교과(일반전형),학생부교과,20,91
2,2024,국어교육과,학생부종합(미래인재),학생부종합,7,71
2,2024,국어교육과,학생부종합(지역인재),학생부종합,11,41
2,2024,국어교육과,학생부종합(농어촌학생),학생부종합,3,8
2,2024,수학교육과,학생부교과(일반전형),학생부교과,15,104
2,2024,수학교육과,학생부교과(지역인재),학생부교과,4,16
2,2024,수학교육과,학생부종합(미래인재),학생부종합,15,178
2,2024,수학교육과,학생부교과(저소득층),학생부교과,3,13
2,2024,체육교육과,실기/실적(실기),실기/실적,24,282
2,2024,디자인학과,실기/실적(실기),실기/실적,15,82
2,2024,스포츠과학과,실기/실적(실기),실기/실적,24,269
2,2025,국어국문학과,학생부교과(일반전형),학생부교과,22,126
2,2025,국어국문학과,학생부교과(지역인재),학생부교과,15,47
2,2025,국어국문학과,학생부종합(미래인재),학생부종합,19,131
2,2025,국어국문학과,학생부종합(지역인재),학생부종합,3,6
2,2025,국어국문학과,학생부종합(농어촌학생),학생부종합,3,3
2,2025,영어영문학과,학생부교과(일반전형),학생부교과,25,96
2,2025,영어영문학과,학생부교과(지역인재),학생부교과,3,12
2,2025,영어영문학과,학생부종합(미래인재),학생부종합,16,52
2,2025,영어영문학과,학생부종합(지역인재),학생부종합,13,44
2,2025,영어영문학과,학생부종합(농어촌학생),학생부종합,1,1
2,2025,사학과,학생부교과(일반전형),학생부교과,23,140
2,2025,사학과,학생부교과(지역인재),학생부교과,3,6
2,2025,사학과,학생부종합(미래인재),학생부종합,13,88
2,2025,사학과,학생부종합(지역인재),학생부종합,11,36
2,2025,사학과,학생부종합(농어촌학생),학생부종합,1,3
2,2025,철학과,학생부교과(일반전형),학생부교과,18,89
2,2025,철학과,학생부교과(지역인재),학생부교과,8,34
2,2025,철학과,학생부종합(미래인재),학생부종합,11,48
2,2025,철학과,학생부종합(지역인재),학생부종합,11,34
2,2025,철학과,학생부교과(저소득층),학생부교과,2,7
2,2025,경영학과,학생부교과(일반전형),학생부교과,23,195
2,2025,경영학과,학생부종합(미래인재),학생부종합,16,166
2,2025,경영학과,학생부종합(지역인재),학생부종합,3,24
2,2025,경영학과,학생부교과(저소득층),학생부교과,1,2
2,2025,경제·정보통계학부,학생부교과(일반전형),학생부교과,30,167
2,2025,경제·정보통계학부,학생부교과(지역인재),학생부교과,9,53
2,2025,경제·정보통계학부,학생부종합(미래인재),학생부종합,20,196
2,2025,경제·정보통계학부,학생부종합(지역인재),학생부종합,14,104
2,2025,경제·정보통계학부,학생부교과(저소득층),학생부교과,4,7
2,2025,경제·정보통계학부,학생부종합(농어촌학생),학생부종합,1,5
2,2025,회계학과,학생부교과(일반전형),학생부교과,12,96
2,2025,회계학과,학생부교과(지역인재),학생부교과,15,73
2,2025,회계학과,학생부종합(미래인재),학생부종합,9,100
2,2025,회계학과,학생부종합(지역인재),학생부종합,13,74
2,2025,회계학과,학생부교과(저소득층),학생부교과,4,9
2,2025,회계학과,학생부종합(농어촌학생),학생부종합,1,3
2,2025,국제무역학과,학생부교과(일반전형),학생부교과,15,118
2,2025,국제무역학과,학생부교과(지역인재),학생부교과,6,31
2,2025,국제무역학과,학생부종합(미래인재),학생부종합,7,59
2,2025,국제무역학과,학생부교과(저소득층),학생부교과,5,12
2,2025,국제무역학과,학생부종합(농어촌학생),학생부종합,3,7
2,2025,관광경영학과,학생부교과(일반전형),학생부교과,18,119
2,2025,관광경영학과,학생부교과(지역인재),학생부교과,14,54
2,2025,관광경영학과,학생부종합(미래인재),학생부종합,11,36
2,2025,관광경영학과,학생부교과(저소득층),학생부교과,2,9
2,2025,행정·심리학부,학생부교과(일반전형),학생부교과,26,177
2,2025,행정·심리학부,학생부교과(지역인재),학생부교과,14,106
2,2025,행정·심리학부,학생부종합(미래인재),학생부종합,7,46
2,2025,행정·심리학부,학생부종합(지역인재),학생부종합,3,13
2,2025,행정·심리학부,학생부교과(저소득층),학생부교과,2,10
2,2025,정치외교학과,학생부교과(일반전형),학생부교과,11,62
2,2025,정치외교학과,학생부교과(지역인재),학생부교과,9,25
2,2025,정치외교학과,학생부종합(미래인재),학생부종합,12,51
2,2025,정치외교학과,학생부종합(지역인재),학생부종합,9,33
2,2025,정치외교학과,학생부종합(농어촌학생),학생부종합,2,8
2,2025,사회학과,학생부교과(일반전형),학생부교과,9,40
2,2025,사회학과,학생부종합(미래인재),학생부종합,8,42
2,2025,사회학과,학생부종합(지역인재),학생부종합,5,15
2,2025,사회학과,학생부교과(저소득층),학생부교과,1,3
2,2025,미디어커뮤니케이션학과,학생부교과(일반전형),학생부교과,9,60
2,2025,미디어커뮤니케이션학과,학생부교과(지역인재),학생부교과,14,36
2,2025,미디어커뮤니케이션학과,학생부종합(미래인재),학생부종합,17,103
2,2025,미디어커뮤니케이션학과,학생부종합(지역인재),학생부종합,15,54
2,2025,미디어커뮤니케이션학과,학생부교과(저소득층),학생부교과,2,7
2,2025,미디어커뮤니케이션학과,학생부종합(농어촌학생),학생부종합,2,7
2,2025,컴퓨터공학과,학생부교과(일반전형),학생부교과,15,78
2,2025,컴퓨터공학과,학생부교과(지역인재),학생부교과,5,17
2,2025,컴퓨터공학과,학생부종합(미래인재),학생부종합,20,147
2,2025,컴퓨터공학과,학생부종합(지역인재),학생부종합,15,59
2,2025,컴퓨터공학과,학생부종합(농어촌학생),학생부종합,3,6
2,2025,전자공학과,학생부교과(일반전형),학생부교과,20,110
2,2025,전자공학과,학생부교과(지역인재),학생부교과,8,30
2,2025,전자공학과,학생부종합(미래인재),학생부종합,13,63
2,2025,전자공학과,학생부종합(지역인재),학생부종합,5,37
2,2025,전자공학과,학생부종합(농어촌학생),학생부종합,1,3
2,2025,전기공학과,학생부교과(지역인재),학생부교과,14,69
2,2025,전기공학과,학생부종합(미래인재),학생부종합,9,43
2,2025,전기공학과,학생부종합(지역인재),학생부종합,6,16
2,2025,전기공학과,학생부교과(저소득층),학생부교과,1,3
2,2025,전기공학과,학생부종합(농어촌학생),학생부종합,1,4
2,2025,기계의용공학과,학생부교과(일반전형),학생부교과,12,44
2,2025,기계의용공학과,학생부교과(지역인재),학생부교과,17,62
2,2025,기계의용공학과,학생부종합(미래인재),학생부종합,7,42
2,2025,기계의용공학과,학생부교과(저소득층),학생부교과,3,9
2,2025,기계의용공학과,학생부종합(농어촌학생),학생부종합,2,8
2,2025,건축공학과,학생부교과(일반전형),학생부교과,23,138
2,2025,건축공학과,학생부교과(지역인재),학생부교과,11,39
2,2025,건축공학과,학생부종합(미래인재),학생부종합,17,86
